time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/loss,train/clip_fraction,train/std,train/clip_range,train/entropy_loss,train/explained_variance,train/value_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward,curriculum/shake_force
5753,324,611.62,609.6888053,230,1327104,1.1799466666666668e-05,-0.0002546860996517353,3230,0.0223089512437582,0.0993896484375,0.35046228766441345,0.011799466666666675,-0.3702804960310459,0.8011283278465271,0.06837627121713012,2.6121837e-05,,,
5762,325,596.64,594.70482142,230,1331200,1.1526399999999999e-05,-0.00015420005365740508,3240,0.02774808555841446,0.0809814453125,0.35068777203559875,0.011526400000000006,-0.370719376206398,0.7361889481544495,0.05809209374710918,2.2044624e-05,,,
5772,326,623.99,621.9484511300001,231,1335296,1.1253333333333343e-05,-0.00013399617964751087,3250,0.015776216983795166,0.1171630859375,0.3507041335105896,0.011253333333333337,-0.37113012112677096,0.7317114472389221,0.04132942638243549,4.860165e-05,,,
5781,327,640.44,638.39484007,231,1339392,1.0980266666666674e-05,-0.00019791971135418862,3260,0.01334131695330143,0.1214111328125,0.35063251852989197,0.010980266666666669,-0.37102079577744007,0.6944571733474731,0.0410225645522587,3.449511e-05,,,
,,,,,1340000,1.0707199999999991e-05,-0.00033913367078639565,3270,0.0005669370875693858,0.0734130859375,0.3504500687122345,0.0107072,-0.37070642970502377,-3.049189567565918,0.0010749064036644994,1.9178318e-05,526.0,524.4797434,
5818,328,614.65,612.62527807,230,1343488,,,,,,,,,,,,,,0.091552734375
5827,329,596.63,594.53827616,231,1347584,1.0434133333333336e-05,-0.00016202366241486744,3280,0.009176124818623066,0.1185302734375,0.35058462619781494,0.010434133333333331,-0.37056738175451753,0.8372938632965088,0.03328483799705282,4.0707542e-05,,,
5837,330,599.64,597.50443143,231,1351680,1.0161066666666667e-05,-0.0002580031446996145,3290,0.012713044881820679,0.115283203125,0.350641131401062,0.010161066666666663,-0.37086424194276335,0.8707070350646973,0.02734483799431473,2.8333321e-05,,,
5846,331,590.04,587.9270729299999,231,1355776,9.887999999999997e-06,-0.00018690371362026781,3300,0.027153760194778442,0.1001220703125,0.350700318813324,0.009887999999999994,-0.3710389047861099,0.7488652467727661,0.06521204793825745,1.7392376e-05,,,
5855,332,593.44,591.27391308,232,1359872,9.614933333333328e-06,-0.00012416332319844514,3310,0.003916087560355663,0.0991943359375,0.3507138192653656,0.009614933333333325,-0.37113523818552496,0.8071222305297852,0.014674152206862346,2.1955086e-05,,,
,,,,,1360000,9.34186666666666e-06,-0.00023011930315988138,3320,0.007856093347072601,0.0775390625,0.3506605327129364,0.00934186666666667,-0.37108156383037566,0.8792980909347534,0.01067296277033165,1.5852056e-05,699.4,697.2515940000001,
5902,333,569.06,566.9455273199999,231,1363968,,,,,,,,,,,,,,0.091552734375
5911,334,575.85,573.73226912,231,1368064,9.068800000000004e-06,-0.0001767029840266332,3330,0.014026962220668793,0.099267578125,0.3507673144340515,0.009068800000000002,-0.3711302071809769,0.8684885501861572,0.03126900844508782,2.1819142e-05,,,
5921,335,594.33,592.18886277,231,1372160,8.795733333333335e-06,-0.0003034930472495034,3340,0.001107319025322795,0.0953369140625,0.35077977180480957,0.008795733333333333,-0.37134046033024787,-0.22301101684570312,0.005255025830410887,1.6924387e-05,,,
5931,336,617.0,614.82908007,232,1376256,8.522666666666665e-06,-0.00016822554171085357,3350,0.0043946001678705215,0.103662109375,0.35071420669555664,0.008522666666666665,-0.3712319009006023,0.5663660764694214,0.04326797476969659,1.2451288e-05,,,
,,,,,1380000,8.249599999999996e-06,-4.835380095755681e-05,3360,0.007694380357861519,0.097021484375,0.35068491101264954,0.008249599999999996,-0.37110389955341816,0.7549817562103271,0.03638140708208084,1.8596591e-05,503.3,501.5527744000001,
5966,337,585.84,583.6914896500001,231,1380352,,,,,,,,,,,,,,0.091552734375
5976,338,607.4,605.24942807,231,1384448,7.97653333333334e-06,-9.790241456357762e-05,3370,0.0190948024392128,0.1121337890625,0.35074177384376526,0.007976533333333341,-0.37114445455372336,0.8577502965927124,0.037880056397989394,1.3360157e-05,,,
5986,339,615.27,613.09196087,231,1388544,7.703466666666672e-06,-0.0001567639294080436,3380,0.02284260280430317,0.120556640625,0.3508032262325287,0.007703466666666672,-0.3713289421051741,0.745948076248169,0.02543824876192957,1.1402837e-05,,,
5995,340,620.37,618.16922842,232,1392640,7.430400000000003e-06,-0.0001776994948158972,3390,0.0005627446807920933,0.0533935546875,0.35078755021095276,0.007430400000000004,-0.3714267898350954,0.9535818099975586,0.0017060716825653798,6.9339876e-06,,,
6006,341,601.97,599.83085752,232,1396736,7.1573333333333335e-06,-0.00014677258441224693,3400,0.014518366195261478,0.1207275390625,0.3507838249206543,0.007157333333333335,-0.3713419012725353,0.7633339762687683,0.03656741217710078,1.4880585e-05,,,
,,,,,1400000,6.884266666666678e-06,-0.00013955812901258468,3410,0.024858852848410606,0.128076171875,0.350801944732666,0.006884266666666666,-0.3713684964925051,0.8433314561843872,0.045074814709369096,8.59084e-06,915.8,913.6724754999999,
6065,342,595.73,593.6241221500001,230,1400832,,,,,,,,,,,,,,0.091552734375
6075,343,601.27,599.24809151,231,1404928,6.611199999999995e-06,-0.00013341405865503476,3420,-5.054782377555966e-06,0.0681884765625,0.3508603572845459,0.006611199999999998,-0.37146875970065596,0.9903923273086548,0.00042051736309076657,8.24075e-06,,,
6085,344,621.1,618.9835008700001,231,1409024,6.338133333333326e-06,-8.005694544408471e-05,3430,0.03522125631570816,0.1052001953125,0.3508426547050476,0.006338133333333329,-0.3715525545179844,0.7179281711578369,0.04753058173228055,1.0159449e-05,,,
6095,345,636.98,634.8575007,231,1413120,6.065066666666657e-06,-0.00012237106202519498,3440,0.006545142270624638,0.0639404296875,0.35074034333229065,0.00606506666666666,-0.3713806621730328,0.5672025680541992,0.015956117073073983,4.813657e-06,,,
6105,346,621.48,619.37134256,232,1417216,5.7920000000000015e-06,-8.822548697935417e-05,3450,0.008561588823795319,0.1177734375,0.3507126271724701,0.005791999999999992,-0.3711685996502638,0.7757946848869324,0.02439444437623024,6.7696383e-06,,,
,,,,,1420000,5.518933333333332e-06,-8.33979036542587e-05,3460,0.01357576809823513,0.0813232421875,0.35075464844703674,0.005518933333333337,-0.3712148055434227,0.9420209527015686,0.01297776719875401,3.950321e-06,585.9,584.0053144999999,
6146,347,625.68,623.61112783,231,1421312,,,,,,,,,,,,,,0.091552734375
6156,348,627.63,625.5281650200001,231,1425408,5.245866666666663e-06,-6.116826843935997e-05,3470,0.01560010202229023,0.14091796875,0.3507450520992279,0.005245866666666668,-0.3712583381682634,0.8215832114219666,0.025381730688968672,8.14088e-06,,,
6167,349,651.22,649.09816108,231,1429504,4.972799999999994e-06,-0.00012309073354117573,3480,0.012688083574175835,0.1571044921875,0.3508162796497345,0.0049727999999999994,-0.3713223922997713,0.6761236190795898,0.01644688546366524,1.3863435e-05,,,
6176,350,641.37,639.2424751,232,1433600,4.6997333333333386e-06,4.760646697832272e-06,3490,0.004567315801978111,0.12919921875,0.3508756756782532,0.004699733333333331,-0.3715348895639181,0.9223285913467407,0.010013762119342573,5.149981e-06,,,
6186,351,630.15,628.03028069,232,1437696,4.4266666666666695e-06,-0.00010944052337436005,3500,0.0014461366226896644,0.071142578125,0.3508240878582001,0.004426666666666662,-0.37154902815818786,0.96330326795578,0.001512658380670473,3.5686244e-06,,,
,,,,,1440000,4.1536e-06,-3.9277735049836336e-05,3510,0.016482409089803696,0.153564453125,0.35083091259002686,0.004153600000000007,-0.371468561142683,0.7677676677703857,0.04360576816834509,4.66239e-06,568.4,566.5079152999999,
6227,352,625.23,623.17867667,231,1441792,,,,,,,,,,,,,,0.091552734375
6236,353,620.36,618.27453278,231,1445888,3.880533333333331e-06,-8.939343970268965e-05,3520,0.005596537608653307,0.09453125,0.35091477632522583,0.0038805333333333386,-0.37160407565534115,0.8102192878723145,0.028444065188523382,2.9345829e-06,,,
6246,354,605.92,603.80263584,232,1449984,3.6074666666666757e-06,-8.34957005281467e-05,3530,0.020451411604881287,0.0948974609375,0.350919634103775,0.00360746666666667,-0.3717456113547087,0.7673389911651611,0.07329096631146967,1.9706931e-06,,,
6256,355,600.9,598.7938063099999,232,1454080,3.3344000000000066e-06,-6.267243006732314e-05,3540,0.0214553102850914,0.10380859375,0.3509375751018524,0.0033344000000000013,-0.3717593401670456,0.8174898028373718,0.050064775813370946,2.7826172e-06,,,
6266,356,598.93,596.81257892,232,1458176,3.0613333333333375e-06,-2.303802757523954e-05,3550,0.025191811844706535,0.0815185546875,0.3510020077228546,0.0030613333333333326,-0.3718814294785261,0.6832295656204224,0.046583046327577905,2.0689477e-06,,,
,,,,,1460000,2.7882666666666548e-06,-6.69818720780313e-05,3560,0.019459029659628868,0.0821044921875,0.351054310798645,0.002788266666666664,-0.37204516790807246,0.8130542635917664,0.04451117515563965,2.9566145e-06,795.1,792.9549226000001,
6317,357,598.97,596.8276022599999,231,1462272,,,,,,,,,,,,,,0.091552734375
6327,358,581.79,579.7424279,231,1466368,2.5151999999999992e-06,-4.2494724038988355e-05,3570,0.018283400684595108,0.107177734375,0.35109084844589233,0.0025151999999999952,-0.372179801762104,0.7361305952072144,0.038886433315929024,1.2138335e-06,,,
6337,359,595.36,593.31997072,232,1470464,2.24213333333333e-06,-5.476985243149102e-05,3580,0.025708327069878578,0.150390625,0.3510962426662445,0.0022421333333333265,-0.37223188318312167,0.7964178323745728,0.04134860403137282,1.6482954e-06,,,
6347,360,595.36,593.36426258,232,1474560,1.969066666666661e-06,-1.491904113208875e-05,3590,0.004091452807188034,0.09697265625,0.3511090874671936,0.001969066666666658,-0.37226071804761884,0.7789026498794556,0.021241042304609437,7.8757876e-07,,,
6356,361,612.89,610.8619189100001,232,1478656,1.6959999999999919e-06,-1.9792397506535053e-05,3600,0.0002815286279655993,0.0595947265625,0.3511023223400116,0.001696000000000003,-0.3722727853804827,-1.3149018287658691,0.0007222286414616975,4.7584763e-07,,,
,,,,,1480000,1.4229333333333363e-06,-2.8184951224830003e-05,3610,0.010546604171395302,0.0958984375,0.35112136602401733,0.0014229333333333344,-0.3722816951572895,0.8339226245880127,0.04220738899894059,4.4285844e-07,768.0,766.1071403,
6407,362,620.67,618.62146957,231,1482752,,,,,,,,,,,,,,0.091552734375
6417,363,614.08,612.0215410999999,231,1486848,1.1498666666666672e-06,-2.1449044288601728e-05,3620,0.012682094238698483,0.1059814453125,0.35114598274230957,0.0011498666666666657,-0.3723468605428934,0.8658663630485535,0.016004239226458595,2.6455382e-07,,,
6427,364,623.81,621.71544323,231,1490944,8.767999999999981e-07,-1.3389006198849529e-05,3630,0.003274377202615142,0.1093017578125,0.3511488735675812,0.000876799999999997,-0.3723913937807083,0.7283482551574707,0.02931742338114418,2.8836075e-07,,,
6436,365,633.33,631.22135313,232,1495040,6.03733333333329e-07,-1.3749106437899173e-05,3640,0.0011842636158689857,0.072119140625,0.351144939661026,0.0006037333333333283,-0.37238793149590493,0.9648361802101135,0.003319152018229943,4.7060894e-08,,,
6446,366,626.25,624.1351989599999,232,1499136,3.3066666666667344e-07,-4.030940181110054e-06,3650,0.021331563591957092,0.0773681640625,0.3511432111263275,0.00033066666666667355,-0.3723795603960752,0.6156300902366638,0.03387606533942744,2.0474545e-08,,,
,,,,,1500000,5.760000000000433e-08,-1.937739580171183e-06,3660,0.0055142901837825775,0.1156494140625,0.3511432111263275,5.760000000000487e-05,-0.3723773956298828,0.8639441132545471,0.021318958373740315,8.163624e-09,790.6,787.8077729,
6496,367,625.68,623.4988281300001,231,1503232,,,,,,,,,,,,,,0.091552734375
