time/total_timesteps,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/std,train/loss,train/clip_fraction,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length,curriculum/start_tilt
1617920,391,790,4130,499.41,443.86550203999997,0.0002342505,7890,1.3525494664907456,-0.0008673089541844092,9.52727890762617e-05,5.7619200000000006e-05,0.0625019520521164,-0.0005333231529220939,0.12763671875,0.0384128,-0.7765011787414551,,,
1619968,391,791,4133,498.97,444.60971565000006,0.0003160111,7900,1.353905776143074,0.0012300039394176564,0.018574836011976004,5.731199999999998e-05,0.06249399483203888,0.011141572147607803,0.09921875,0.03820799999999999,0.9711469411849976,,,
1620000,,,,,,0.00021759738,7910,1.3540899634361268,0.0002669304813025519,0.0015369152511993888,5.7004799999999987e-05,0.06245510280132294,-0.0006092895055189729,0.080224609375,0.03800319999999999,0.9698817729949951,197.4184931,228.9,
1622016,391,792,4141,490.64,435.95797837,,,,,,,,,,,,,,2.176765741983588
1624064,391,793,4143,482.31,425.67694923999994,0.00041420804,7920,1.353840357065201,-0.00039157604041974994,0.013159519643522799,5.669760000000002e-05,0.06253718584775925,0.004041515756398439,0.0724609375,0.03779840000000001,0.9724323153495789,,,
1626112,392,794,4146,473.62,417.6254300199999,0.00038029093,7930,1.3523464024066925,-0.0006839303823653609,0.002843305207352387,5.6390399999999995e-05,0.06263656914234161,-0.0014424656983464956,0.056982421875,0.037593600000000005,0.9869014024734497,,,
1628160,392,795,4148,466.6,409.09560092,0.00015513739,7940,1.350822341442108,-0.000515022300533019,0.0021156552291358823,5.60832e-05,0.06271108984947205,-0.0016809703083708882,0.035791015625,0.0373888,0.9905611872673035,,,
1630208,392,796,4151,466.6,409.09560092,0.00034425405,7950,1.3498073667287827,-0.00022664767457172274,0.02266990781063214,5.5776e-05,0.06277422606945038,0.014295940287411213,0.102978515625,0.037183999999999995,0.9597024917602539,,,
1632256,392,797,4153,459.28,400.17645458,0.00026196157,7960,1.3493941277265549,0.0002840860834112391,2.1517361415135382e-05,5.546879999999998e-05,0.06272193044424057,0.0009053156827576458,0.1486328125,0.03697919999999999,0.570013165473938,,,
1634304,393,798,4155,460.42,400.4232775,0.00040357406,7970,1.3510688155889512,-0.00028548064874485136,0.014358006953261792,5.516160000000001e-05,0.06260772049427032,0.003892422653734684,0.08740234375,0.03677440000000001,0.9816278219223022,,,
1636352,393,799,4158,460.41,401.05887784999993,0.00025070744,7980,1.3528026312589645,0.0004648871865356341,0.002284520072862506,5.485439999999999e-05,0.06249980628490448,0.00028440775349736214,0.0576171875,0.03656960000000001,0.9762651324272156,,,
1638400,393,800,4160,451.88,390.52486064000004,0.00010963483,7990,1.3544392108917236,-0.00039585497870575637,0.003155439777037827,5.4547199999999965e-05,0.062414512038230896,-0.000102972611784935,0.0529296875,0.0363648,0.9819422364234924,,,
1640000,,,,,,0.00036039692,8000,1.3548286408185959,0.0004243835574015975,0.003296389504976105,5.4239999999999996e-05,0.062451187521219254,0.000981578603386879,0.08388671875,0.03616,0.9917581081390381,297.6380868,321.2,
1640448,393,801,4171,461.6,400.14454437,,,,,,,,,,,,,,2.176765741983588
1642496,393,802,4174,432.49,370.74846611,0.0002003726,8010,1.3544600129127502,0.00021704588871216402,0.0016611064082098892,5.393280000000003e-05,0.06243070214986801,-0.0002891341573558748,0.05966796875,0.03595520000000002,0.980042040348053,,,
1644544,393,803,4176,433.65,371.91336599000005,0.00029252341,8020,1.354717391729355,-0.00017786419120966457,0.0001601876001132041,5.3625600000000004e-05,0.062451157718896866,-0.001102678943425417,0.09833984375,0.035750400000000015,0.9990867972373962,,,
1646592,393,804,4179,415.25,354.00520301999995,0.00024113528,8030,1.3545306950807572,0.00012385451991576702,0.0072986607265193015,5.331839999999998e-05,0.062429364770650864,0.0004724294412881136,0.070947265625,0.03554560000000001,0.9832351207733154,,,
1648640,394,805,4181,435.46,372.35420507999993,0.00033176097,8040,1.3542402356863021,-0.0009629750886233524,0.0015462711817235686,5.301120000000001e-05,0.06250061094760895,0.000687969324644655,0.056201171875,0.035340800000000006,0.994352400302887,,,
1650688,394,806,4184,426.32,362.59788755999995,0.00027036518,8050,1.35276720225811,-0.00023838316556066275,0.01400329431053251,5.270399999999999e-05,0.06261997669935226,0.0027586519718170166,0.082470703125,0.035136,0.9680942296981812,,,
1652736,394,807,4186,435.28,371.1051788699999,0.00012420287,8060,1.351522046327591,-0.0011102182761533186,0.0027969884584308604,5.239680000000002e-05,0.06263314932584763,0.00019338075071573257,0.0544921875,0.034931199999999996,0.9909858703613281,,,
1654784,395,808,4188,378.6,316.49421353,0.00019691334,8070,1.3514709532260896,-0.00022446391521953047,0.007433516450691968,5.20896e-05,0.06263712048530579,0.00351225258782506,0.07880859375,0.03472639999999999,0.9838148355484009,,,
1656832,395,809,4191,388.39,325.2000689900001,0.0002850603,8080,1.3504276424646378,0.0007368399907136336,0.01505625678692013,5.1782399999999974e-05,0.06275518238544464,0.004951864015311003,0.076220703125,0.034521599999999986,0.9660338759422302,,,
1658880,395,810,4193,396.33,333.87340091,0.00026400923,8090,1.3491695642471313,0.0007244474225444719,0.0057942386942158915,5.1475200000000005e-05,0.06279090791940689,0.0014549511251971126,0.082275390625,0.03431679999999998,0.9677323698997498,,,
1660000,,,,,,0.00026153208,8100,1.3487106770277024,0.0012166055836132727,0.011851515067974105,5.1168000000000036e-05,0.06282919645309448,0.001888941740617156,0.076513671875,0.034112,0.9707104563713074,396.27559799999995,418.7,
1660928,394,811,4207,395.57,333.4080356500001,,,,,,,,,,,,,,2.176765741983588
1662976,395,812,4209,406.32,342.77777337,0.00018091217,8110,1.3494559139013291,-0.0003080095804762095,0.005173864046810195,5.086080000000001e-05,0.0626770406961441,0.0035921582020819187,0.07431640625,0.0339072,0.988133430480957,,,
1665024,395,813,4212,384.74,323.56286943000003,0.00011921264,8120,1.350530308485031,-0.00028908795065945013,0.0041912230240996,5.055359999999999e-05,0.06274031102657318,0.0008109367918223143,0.07685546875,0.033702399999999993,0.9842377305030823,,,
1667072,395,814,4214,384.59,322.74126862,0.00019087637,8130,1.3495167642831802,-8.634328114567324e-05,0.024311611417215318,5.024639999999997e-05,0.06276917457580566,0.014887611381709576,0.081298828125,0.03349759999999999,0.9519622921943665,,,
1669120,395,815,4216,378.01,314.13941585,0.00038915168,8140,1.3487699657678605,-0.00011635692353593186,0.010806556203169749,4.99392e-05,0.06286304444074631,0.005421673879027367,0.067822265625,0.033292799999999984,0.9777218103408813,,,
1671168,396,816,4219,384.92,322.51912791999996,0.00029831874,8150,1.3472615391016007,-0.001595557012478821,0.021872523392084987,4.963200000000003e-05,0.06292642652988434,0.003218144178390503,0.098583984375,0.033088000000000006,0.9663932919502258,,,
1673216,396,817,4222,375.78,312.99335278,0.0001356387,8160,1.3466428756713866,-0.0002206314558861777,0.013363269955152645,4.9324800000000006e-05,0.06295669823884964,0.004295211285352707,0.0578125,0.0328832,0.9829336404800415,,,
1675264,396,818,4224,366.63,303.97147938,0.0001990255,8170,1.3469012916088103,-0.0002015125850448385,0.004251584481244209,4.901759999999998e-05,0.06288877129554749,0.0007826155051589012,0.083349609375,0.032678399999999996,0.9822917580604553,,,
1677312,396,819,4226,359.27,295.94573201000003,0.00024059849,8180,1.347034302353859,0.0003290258813649416,0.01266438068705611,4.871039999999996e-05,0.0629534125328064,0.005989827681332827,0.09462890625,0.03247359999999999,0.9369149208068848,,,
1679360,397,820,4229,359.27,295.72400732,0.00026273803,8190,1.3458486080169678,0.00031605408585164694,0.009175219893222675,4.840319999999999e-05,0.06300408393144608,0.0008594717364758253,0.122119140625,0.032268800000000014,0.9814189076423645,,,
1680000,,,,,,0.0003284843,8200,1.346330538392067,-0.0002765600307611749,0.0001131703117152938,4.809600000000002e-05,0.06291580945253372,0.0028222170658409595,0.16796875,0.03206400000000001,0.8668495416641235,400.5017047,427.0,
1681408,396,821,4243,367.93,304.45410395000005,,,,,,,,,,,,,,2.176765741983588
1683456,396,822,4246,368.42,304.62631756,0.00025484865,8210,1.347812470793724,-0.0005123024093336426,0.007042363531945739,4.77888e-05,0.06281865388154984,0.0012995637953281403,0.076611328125,0.031859200000000004,0.9649669528007507,,,
1685504,396,823,4248,396.39,331.7047583699999,0.00022880165,8220,1.3488110154867172,-0.00036950516514480116,0.0014126506015600172,4.7481599999999976e-05,0.06278527528047562,0.0006862719892524183,0.063916015625,0.0316544,0.9929414987564087,,,
1687552,396,824,4251,405.56,340.73106307,0.00012596464,8230,1.349301216006279,-0.00011205972405150532,0.001239837162574986,4.717440000000001e-05,0.0627552717924118,0.0007613534107804298,0.056494140625,0.03144960000000002,0.9808613061904907,,,
1689600,397,825,4254,392.99,330.07088301000005,7.033549e-05,8240,1.349951621890068,-1.803875929908827e-05,0.0009057626157300547,4.6867199999999984e-05,0.06270162016153336,0.0011088586179539561,0.057080078125,0.031244800000000017,0.9717877507209778,,,
1691648,397,826,4256,401.14,338.76005571,0.00026340847,8250,1.3509456425905229,8.98880825843662e-05,0.00866064237197861,4.6560000000000015e-05,0.06264104694128036,0.0008198418654501438,0.10302734375,0.031040000000000012,0.9786587953567505,,,
1693696,397,827,4258,410.81,348.19169021,0.000115025585,8260,1.3519773185253143,-0.00043229578586760907,0.0004675098826737667,4.625279999999999e-05,0.06256136298179626,-0.0011829712893813848,0.036083984375,0.030835200000000007,0.9855251312255859,,,
1695744,397,828,4261,410.51,347.20573582,0.0001531349,8270,1.3519488781690598,1.3586384011432528e-05,0.012887837216840125,4.594559999999997e-05,0.06266191601753235,0.0008447798900306225,0.06923828125,0.030630400000000002,0.9523133039474487,,,
1697792,398,829,4263,420.25,357.27284213,0.00013066517,8280,1.3506076365709305,-0.0002537744032451883,0.01570292650721967,4.56384e-05,0.06270437687635422,0.004376586526632309,0.06142578125,0.030425599999999997,0.9405233860015869,,,
1699840,398,830,4266,420.84,357.6460866499999,0.00010849169,8290,1.3495590299367906,0.0008941566455177962,0.003792818194051506,4.533119999999998e-05,0.06281659752130508,0.0014583389274775982,0.0580078125,0.030220799999999992,0.9854438304901123,,,
1700000,,,,,,0.00017128896,8300,1.349542275071144,0.00018772547628032044,0.006362016251659952,4.502400000000001e-05,0.06268025189638138,0.0026683195028454065,0.063232421875,0.030015999999999987,0.9835454821586609,199.5362368,224.3,
1701888,398,831,4275,430.54,365.66338808000006,,,,,,,,,,,,,,2.176765741983588
1703936,398,832,4278,412.17,347.69356923999993,0.00014411699,8310,1.35122092962265,0.0004390786780277267,0.0018045736193016636,4.4716799999999985e-05,0.06262779980897903,0.0003544241772033274,0.072607421875,0.029811199999999982,0.9802402853965759,,,
1705984,398,833,4280,389.85,328.4469919399999,0.00027254954,8320,1.3513820052146912,0.0003475670702755451,0.011687932367203757,4.4409600000000016e-05,0.06266581267118454,0.0025739686097949743,0.081884765625,0.029606400000000005,0.9790969491004944,,,
1708032,398,834,4282,386.39,328.70848593000005,0.00014487919,8330,1.3504084676504136,0.00015106967039173468,0.004661930994188879,4.410239999999999e-05,0.06273502856492996,0.003402980277314782,0.074560546875,0.0294016,0.9892385601997375,,,
1710080,399,835,4285,406.11,346.61454112,0.00016478071,8340,1.3499959528446197,0.0003252317081205547,0.004730093931721057,4.379519999999997e-05,0.06270366907119751,0.002854675753042102,0.067578125,0.029196799999999995,0.9835587739944458,,,
1712128,399,836,4288,378.67,320.15100456000005,0.0002366812,8350,1.3496492952108383,-0.00026414465974085034,0.01977883545914665,4.3488e-05,0.06279820948839188,0.011309005320072174,0.09130859375,0.02899199999999999,0.9504833817481995,,,
1714176,399,837,4291,387.83,329.15526809000005,0.00015939906,8360,1.348741602897644,-0.00019883942877640948,0.008399384250515141,4.318079999999998e-05,0.06280864775180817,0.0021328325383365154,0.05830078125,0.028787199999999985,0.988588273525238,,,
1716224,399,838,4293,398.65,337.35288934999994,0.00015233463,8370,1.3488769769668578,-1.9173866166966037e-05,2.1824204270615156e-05,4.287360000000001e-05,0.06277675926685333,-0.0007195599027909338,0.15234375,0.028582400000000008,0.404446542263031,,,
1718272,399,839,4296,407.9,347.2310907,0.00018281754,8380,1.3493649393320084,-0.0007019530981779099,0.00739246467128396,4.2566399999999986e-05,0.06274837255477905,0.0031016040593385696,0.063330078125,0.028377600000000003,0.9834110140800476,,,
1720000,,,,,,8.063132e-05,8390,1.3498835921287538,0.000527971048722975,0.0010409272670585778,4.225920000000002e-05,0.06272660940885544,1.0247138561680913e-05,0.02353515625,0.028172799999999998,0.9829390048980713,295.38695659999996,321.1,
1720320,399,840,4308,435.07,374.49167095000007,,,,,,,,,,,,,,2.176765741983588
1722368,399,841,4312,435.07,374.18776959,0.0001325355,8400,1.3499772995710373,0.0003500709048239514,0.008994973139488138,4.1951999999999994e-05,0.06273776292800903,0.0028488989919424057,0.094677734375,0.027967999999999993,0.9699190258979797,,,
1724416,399,842,4315,425.67,363.05878114000006,0.00017509202,8410,1.3505170911550521,-0.0011140359289129264,0.0007322735178604489,4.1644800000000025e-05,0.06265009939670563,0.0008796700276434422,0.04375,0.027763200000000016,0.9795704483985901,,,
1726464,399,843,4318,425.67,363.05878114000006,0.00012723677,8420,1.3513171166181563,-3.584283695090562e-05,0.0040712491740123365,4.13376e-05,0.06266018003225327,0.0003652450395748019,0.0779296875,0.02755840000000001,0.98692786693573,,,
1728512,399,844,4321,426.35,363.01005081999995,0.000115411414,8430,1.3516757488250732,0.00018744232511380687,0.0016821393750433345,4.103039999999998e-05,0.06257861107587814,0.0005773371085524559,0.035791015625,0.027353600000000006,0.9597369432449341,,,
1730560,400,845,4324,426.35,363.01005081999995,0.0002246665,8440,1.3523194193840027,-0.0005548758148506749,0.004577134575811215,4.072320000000001e-05,0.06260273605585098,-0.0006083243060857058,0.059228515625,0.0271488,0.9865825176239014,,,
1732608,400,846,4326,445.55,382.65233672,4.5463647e-05,8450,1.3518692702054977,0.00016660906549077482,0.001235215994347527,4.041599999999999e-05,0.06261327862739563,-0.0013537181075662374,0.0478515625,0.026943999999999996,0.9551228284835815,,,
1734656,400,847,4329,418.6,355.83373373999996,0.00020755903,8460,1.3514983713626862,-0.0009771946308319457,0.0015456182569323572,4.010880000000002e-05,0.062664695084095,0.0018918812274932861,0.07333984375,0.02673920000000002,0.9900122284889221,,,
1736704,400,848,4332,418.19,357.23128526000005,0.00014083763,8470,1.350123855471611,-7.553964242106304e-05,0.019440879474859684,3.9801599999999995e-05,0.06278756260871887,0.003575586713850498,0.068017578125,0.026534400000000014,0.9615423083305359,,,
1738752,401,849,4334,427.35,366.3327531000001,0.00022488399,8480,1.3486064314842223,-0.0004979456047294661,0.005972263301373459,3.949439999999997e-05,0.062848299741745,0.001498067402280867,0.076513671875,0.02632960000000001,0.9780474901199341,,,
1740000,,,,,,5.802972e-05,8490,1.3485415518283843,-3.2996933441609146e-06,0.001883072424971033,3.91872e-05,0.0627664178609848,-0.00026559506659395993,0.047119140625,0.026124800000000004,0.97791588306427,302.3465538,331.3,
1740800,400,850,4346,446.62,384.99233753,,,,,,,,,,,,,,2.176765741983588
1742848,400,851,4348,447.79,384.32462868000005,0.0001325568,8500,1.350198045372963,-0.0012121189502067864,0.0011313486922517769,3.8880000000000034e-05,0.06265656650066376,-0.0029595033265650272,0.0529296875,0.02592,0.9821648001670837,,,
1744896,401,852,4351,446.8,384.03666569000006,0.000120471406,8510,1.3513254076242447,-0.0005283744350890629,0.0026972989493515343,3.857280000000001e-05,0.06264205276966095,-0.0015427967300638556,0.08876953125,0.025715199999999994,0.9902331829071045,,,
1746944,401,853,4353,465.07,402.72724943000003,0.00020936556,8520,1.3512530595064163,-0.00047222080902429295,0.005054263889178401,3.826559999999999e-05,0.06265167146921158,0.00018521829042583704,0.075439453125,0.02551039999999999,0.9839268922805786,,,
1748992,401,854,4356,455.37,393.62197191000007,8.7997556e-05,8530,1.3514596849679947,0.0004497951187659055,0.0032677856623195113,3.7958399999999965e-05,0.0626194104552269,-0.0011012356262654066,0.04560546875,0.025305599999999984,0.9531012773513794,,,
1751040,401,855,4358,472.75,411.3276418,8.7565044e-05,8540,1.3519175946712494,0.00026030387671198695,0.0011226758178963792,3.7651199999999996e-05,0.06259994953870773,-0.000621640938334167,0.141650390625,0.02510079999999998,0.994712769985199,,,
1753088,401,856,4361,491.0,430.79038783000004,0.00016925059,8550,1.352933019399643,4.5921816490590575e-05,0.0015969219137332402,3.734400000000003e-05,0.06248767673969269,0.001343141426332295,0.049169921875,0.024896,0.9896396994590759,,,
1755136,402,857,4363,491.55,430.85188085000004,8.978933e-05,8560,1.3539444565773011,-0.00023806137760402636,0.004364748325315304,3.7036800000000004e-05,0.062482137233018875,0.00010056316386908293,0.0802734375,0.024691199999999996,0.9885903596878052,,,
1757184,402,858,4366,520.52,457.9877814,0.00018318757,8570,1.353376790881157,-0.00033112004748545585,0.011903710299520753,3.672959999999998e-05,0.0625612884759903,0.003869508858770132,0.074072265625,0.02448639999999999,0.9149166941642761,,,
1759232,402,859,4369,510.81,447.2385146699999,0.00014346305,8580,1.3528621524572373,-0.0002002564666327089,0.0010537736380683781,3.642239999999996e-05,0.06252973526716232,0.0005758644547313452,0.05966796875,0.024281599999999987,0.9868425130844116,,,
1760000,,,,,,5.530886e-05,8590,1.3534369230270387,0.00046204808313632384,0.0032973347886581907,3.611519999999999e-05,0.062489643692970276,0.00047901220386847854,0.05439453125,0.02407680000000001,0.9778950214385986,203.2148896,228.9,
1761280,402,860,4378,530.23,466.16677150000004,,,,,,,,,,,,,,2.176765741983588
1763328,402,861,4381,538.95,475.23771196999996,5.5962795e-05,8600,1.3539259672164916,-0.0002159169780497905,0.0017795274856325705,3.580800000000002e-05,0.062486469745635986,0.002004435285925865,0.07392578125,0.023872000000000004,0.9904977083206177,,,
1765376,402,862,4383,547.53,484.1156039,6.387799e-05,8610,1.352830246090889,-0.00011917202500626445,0.005927081628760789,3.55008e-05,0.06263398379087448,0.002854031277820468,0.05966796875,0.0236672,0.9659054279327393,,,
1767424,402,863,4386,553.46,493.12214155999993,6.2871695e-05,8620,1.351536712050438,0.00016221294208662584,0.0007662803591301781,3.5193599999999974e-05,0.06260355561971664,-0.0019344231113791466,0.057080078125,0.023462399999999994,0.97948157787323,,,
1769472,403,864,4388,542.87,483.89289733999993,0.00021792503,8630,1.3518841564655304,-0.0001386369825922884,0.008912766736466437,3.4886400000000005e-05,0.06262324750423431,0.003117289859801531,0.071044921875,0.02325759999999999,0.9827991127967834,,,
1771520,403,865,4391,516.92,455.8461544700001,0.00011086711,8640,1.3512370526790618,4.500739159993827e-05,0.012147356529021635,3.457919999999998e-05,0.06268715113401413,0.004032780881971121,0.050146484375,0.023052800000000012,0.9748342633247375,,,
1773568,403,866,4393,507.21,447.09560344000005,0.00010505383,8650,1.350606593489647,9.005045285448432e-07,0.008700034307548777,3.4272000000000013e-05,0.06270238757133484,0.0024481245782226324,0.090869140625,0.022848000000000007,0.9871265888214111,,,
1775616,403,867,4395,500.36,438.45424499,0.00039978456,8660,1.3503686010837554,-9.920963784679771e-05,0.00012037512495908232,3.396479999999999e-05,0.06270606070756912,0.003038759110495448,0.1259765625,0.022643200000000002,0.9984632730484009,,,
1777664,404,868,4398,491.81,429.7459764000001,8.5388456e-05,8670,1.3499081969261169,-6.496258720289916e-05,0.01726348528172821,3.365759999999997e-05,0.06277336180210114,0.0037285545840859413,0.082861328125,0.022438399999999997,0.9703959822654724,,,
1779712,404,869,4400,463.86,401.86068331,8.896136e-05,8680,1.3490018606185914,-2.519811096135527e-05,0.0025740186669281685,3.33504e-05,0.0628005638718605,0.0006967638619244099,0.087646484375,0.02223360000000002,0.9883033037185669,,,
1780000,,,,,,0.00021413036,8690,1.348380208015442,-0.0001358851557597518,0.0182906617061235,3.304320000000003e-05,0.06286602467298508,0.0032182831782847643,0.060595703125,0.022028800000000015,0.9660711288452148,302.611991,325.6,
1781760,403,870,4412,473.61,410.9572480300001,,,,,,,,,,,,,,2.176765741983588
1783808,404,871,4414,472.42,409.0860623500001,4.7330803e-05,8700,1.3481595665216446,-0.0005441403118311428,0.01407231276971288,3.2736000000000006e-05,0.06281641870737076,0.006613675504922867,0.0509765625,0.02182400000000001,0.9446417093276978,,,
1785856,404,872,4417,432.52,372.2576203400001,0.000120765064,8710,1.3492237836122514,0.00041725547926034777,0.009975820602267049,3.242879999999998e-05,0.06274133920669556,0.006364226341247559,0.078173828125,0.021619200000000005,0.9632503390312195,,,
1787904,404,873,4420,432.52,371.72488696000005,7.150424e-05,8720,1.3507112592458725,-0.00048092210199683904,0.006710064152139239,3.212159999999996e-05,0.06263212114572525,0.0019404585473239422,0.0662109375,0.0214144,0.9837228655815125,,,
1789952,404,874,4422,423.85,362.11001364000003,9.263636e-05,8730,1.3519303321838378,-0.0004000159809947945,0.0011045188082789536,3.181439999999999e-05,0.06256425380706787,0.00017456655041314662,0.101513671875,0.021209599999999995,0.9724472761154175,,,
1792000,404,875,4424,433.6,372.00884441,0.000100318604,8740,1.352574920654297,-0.00031767410109750926,0.006290899551822804,3.150720000000002e-05,0.06257917732000351,0.0029609287157654762,0.077099609375,0.02100479999999999,0.9833223223686218,,,
1794048,405,876,4427,423.28,362.81794782,4.707006e-05,8750,1.352820760011673,-0.0005025085440138355,0.0016061759346484906,3.12e-05,0.06252304464578629,0.00030848837923258543,0.063720703125,0.020799999999999985,0.9921804070472717,,,
1796096,405,877,4429,423.83,361.7667199699999,0.00013428146,8760,1.353456112742424,-1.0149912850465625e-05,0.013813131416100077,3.0892799999999976e-05,0.06251005828380585,0.004457306582480669,0.07080078125,0.02059519999999998,0.9632055163383484,,,
1798144,405,878,4432,434.41,370.7963503500001,6.169881e-05,8770,1.352935329079628,-0.000486441032262519,0.011514923752110917,3.058560000000001e-05,0.06257587671279907,0.0008784362580627203,0.057373046875,0.020390400000000003,0.9319740533828735,,,
1800000,,,,,,6.5388915e-05,8780,1.3521231770515443,-1.6890757251530886e-05,0.023584476913674733,3.0278399999999984e-05,0.06262131035327911,0.0005460458341985941,0.061083984375,0.020185599999999998,0.9433430433273315,499.02811249999996,523.4,
1800192,404,879,4449,415.05,352.61274065000003,,,,,,,,,,,,,,2.176765741983588
1802240,404,880,4451,397.43,335.08164257000004,4.3939595e-05,8790,1.351791962981224,5.125341267557815e-05,0.0031460160505957903,2.9971200000000016e-05,0.0625985860824585,0.0005899965763092041,0.05966796875,0.019980799999999993,0.9780689477920532,,,
1804288,405,881,4454,379.18,316.15336077000006,5.687418e-05,8800,1.3518054872751235,-0.0004013995538116433,0.019563437084434553,2.9663999999999992e-05,0.062632717192173,0.01114647090435028,0.062451171875,0.019775999999999988,0.9764553308486938,,,
1806336,405,882,4456,399.0,334.92830247999996,0.00014414205,8810,1.3513848245143891,-0.00014954912512621377,0.0030747186247026548,2.9356800000000024e-05,0.06264644116163254,0.0004946787375956774,0.089599609375,0.01957120000000001,0.9938967227935791,,,
1808384,405,883,4459,390.29,326.22792972999997,5.624161e-05,8820,1.3511531203985214,-6.611096177948639e-05,0.014726557821268216,2.90496e-05,0.0626579150557518,0.011635391041636467,0.073193359375,0.019366400000000006,0.9606415629386902,,,
1810432,405,884,4461,398.25,335.81166909,7.9537276e-05,8830,1.3511803328990937,-0.00017428639985155313,0.003500512601749506,2.8742399999999977e-05,0.06265147775411606,3.289664164185524e-06,0.08798828125,0.0191616,0.9916237592697144,,,
1812480,406,885,4464,388.57,327.04229373,7.92653e-05,8840,1.3512920320034028,-0.00032959527597995473,0.015595965349348262,2.843520000000001e-05,0.06264428794384003,0.004407929256558418,0.07685546875,0.018956799999999996,0.970673680305481,,,
1814528,406,886,4466,406.24,345.61000023,4.4573302e-05,8850,1.3515125304460525,0.00010802741453517229,0.0046344634014531035,2.8127999999999985e-05,0.06262724846601486,0.002832791768014431,0.056640625,0.01875199999999999,0.9893364906311035,,,
1816576,406,887,4469,395.51,336.21126114,0.00012541289,8860,1.352165272831917,-0.0005745043512433767,7.854761502130714e-05,2.7820800000000017e-05,0.06255163997411728,0.00022424747294280678,0.10693359375,0.018547200000000014,0.9993826746940613,,,
1818624,406,888,4472,386.37,328.4300433099999,3.63446e-05,8870,1.3523506462574004,0.00011664030607789755,0.015350383965414948,2.7513599999999994e-05,0.06262724846601486,0.0016708467155694962,0.055322265625,0.01834240000000001,0.9672031998634338,,,
1820000,,,,,,5.7869183e-05,8880,1.351295042037964,-0.0007028927211649716,0.01436209540697746,2.720639999999997e-05,0.0626654252409935,0.006314775440841913,0.05771484375,0.018137600000000004,0.9746074080467224,104.4371206,132.5,
1820672,406,889,4478,405.77,346.5503990499999,,,,,,,,,,,,,,2.176765741983588
1822720,406,890,4481,413.75,356.25389268999993,2.4911977e-05,8890,1.3513489276170731,0.00025881005421979353,0.0036347518282127565,2.68992e-05,0.06262438744306564,0.0009985968936234713,0.038916015625,0.0179328,0.9693293571472168,,,
1824768,406,891,4484,422.91,365.07535426000004,5.137149e-05,8900,1.3519926369190216,0.00012004266609437764,0.002482947647513356,2.6592000000000033e-05,0.0625811442732811,0.00418598810210824,0.0310546875,0.01772800000000002,0.9840903282165527,,,
1826816,407,892,4486,413.62,356.16195374999995,4.210169e-05,8910,1.352626797556877,-0.00012441663711797445,0.00212359515389835,2.628480000000001e-05,0.0625409483909607,-0.00036984903272241354,0.0728515625,0.017523200000000017,0.9626114368438721,,,
1828864,407,893,4489,433.5,374.72260274000007,8.402014e-05,8920,1.353203496336937,-0.00014671248354716226,0.0017433725988666993,2.5977599999999987e-05,0.06251823902130127,5.390329170040786e-05,0.088671875,0.01731840000000001,0.9958611130714417,,,
1830912,407,894,4492,424.94,366.20783476,5.6763092e-05,8930,1.3533704847097396,-7.734472746960819e-05,0.010759672749554739,2.5670400000000018e-05,0.06251347064971924,0.008871943689882755,0.06904296875,0.017113600000000007,0.9596681594848633,,,
1832960,407,895,4495,433.47,375.98440885,2.4562527e-05,8940,1.3529490500688552,-8.556996035622433e-05,0.007542891550110653,2.5363199999999995e-05,0.06257747113704681,0.00557709252461791,0.07548828125,0.0169088,0.9780459403991699,,,
1835008,407,896,4497,434.91,376.34273538,8.293163e-05,8950,1.3525683462619782,6.580155168194324e-05,0.001974249536215211,2.5056000000000026e-05,0.06255237013101578,0.0031030692625790834,0.101416015625,0.016703999999999997,0.9886257648468018,,,
1837056,408,897,4500,434.92,376.24375885,5.5145705e-05,8960,1.3526497423648833,0.00037276526854839175,0.003833738915272988,2.4748800000000003e-05,0.06256862729787827,-0.0004191214684396982,0.07333984375,0.01649919999999999,0.9888308048248291,,,
1839104,408,898,4502,425.25,367.78946847,4.5332214e-05,8970,1.3524346113204957,0.00014777870674151928,0.00882085702905897,2.444159999999998e-05,0.06258340924978256,0.006586181931197643,0.112109375,0.016294399999999987,0.9648970365524292,,,
1840000,,,,,,0.00010371648,8980,1.3517152518033981,-0.0002228776036645286,0.004084087818046101,2.413440000000001e-05,0.06266680359840393,0.0015759016387164593,0.105517578125,0.01608959999999998,0.9869357943534851,202.8805173,228.9,
1841152,408,899,4511,423.81,367.40375128,,,,,,,,,,,,,,2.176765741983588
1843200,408,900,4513,433.48,377.9563408599999,7.168332e-05,8990,1.3514366835355758,-0.00011546796158654616,0.003243351128185168,2.3827199999999988e-05,0.06259742379188538,0.0022950456477701664,0.05576171875,0.015884800000000004,0.9848567843437195,,,
1845248,408,901,4516,425.71,369.4018101,3.589384e-05,9000,1.3520941257476806,0.0002712290530325845,0.0007444619266607333,2.352000000000002e-05,0.0625973492860794,0.0010147369466722012,0.04013671875,0.01568,0.9922440648078918,,,
